Record Creation Date,Join Date,Frequent Flier Number,First Name,Last Name,Inquiry Type,Most Recent Flight #,Lounge Used?,Departing Airport,Arrival Airport,Planned Snack?,Additional Snack?,# of Included Checked Bags,Total # of Checked Bags,Flight Delayed?
2023-07-04,2002-12-13,4836019931,Danielle,Arias,Flight Deal,X48062380,FALSE,SFO,LAX,TRUE,FALSE,3,8,TRUE
2024-03-17,2002-12-13,4836019931,Danielle,Arias,Flight Deal,Z63004125,TRUE,SFO,DFW,TRUE,TRUE,1,6,TRUE
2021-03-27,2002-12-13,4836019931,Danielle,Arias,Flight Status,D14771327,TRUE,BOS,JFK,FALSE,TRUE,3,9,FALSE
2021-04-27,2006-04-01,2095338668,Anthony,Jones,Flight Deal,B97822117,TRUE,CDG,LAX,TRUE,FALSE,2,4,FALSE
2023-10-07,2006-04-01,2095338668,Anthony,Jones,Flight Status,M69957815,TRUE,SEA,SFO,FALSE,FALSE,2,9,FALSE
2022-04-16,2006-04-01,2095338668,Anthony,Jones,Flight Deal,O43879308,TRUE,LAX,JFK,TRUE,FALSE,1,6,TRUE
2023-08-12,2006-04-01,2095338668,Anthony,Jones,New Flight,P60192355,FALSE,SEA,ORD,FALSE,FALSE,2,6,TRUE
2021-02-04,2010-06-23,407020799,Timothy,Hutchinson,Flight Status,O61753080,TRUE,DXB,ORD,TRUE,FALSE,2,7,FALSE
2023-01-04,2010-06-23,407020799,Timothy,Hutchinson,Flight Status,N11522298,TRUE,ORD,DFW,TRUE,FALSE,4,5,FALSE
2021-08-29,2010-06-23,407020799,Timothy,Hutchinson,New Flight,Y95117952,FALSE,ORD,ATL,TRUE,TRUE,2,6,TRUE
2023-11-28,2004-09-26,2166807180,Andrew,Stanley,New Flight,J54228111,TRUE,SEA,DEN,TRUE,TRUE,3,8,FALSE
2022-07-23,2004-09-26,2166807180,Andrew,Stanley,Flight Deal,O39812442,TRUE,DEN,LAX,TRUE,TRUE,4,7,FALSE
2024-09-30,2004-09-26,2166807180,Andrew,Stanley,New Flight,P36787803,FALSE,MIA,BOS,FALSE,TRUE,3,7,FALSE
2022-04-05,2004-09-26,2166807180,Andrew,Stanley,Flight Status,K16791533,FALSE,SFO,MIA,TRUE,TRUE,3,9,TRUE
2021-07-31,1994-08-19,5077006256,James,Wright,New Flight,R76097777,TRUE,LAX,SFO,TRUE,FALSE,2,5,TRUE
2023-02-09,1994-08-19,5077006256,James,Wright,New Flight,Y75108779,TRUE,JFK,MIA,FALSE,FALSE,3,6,FALSE
2022-11-23,1994-08-19,5077006256,James,Wright,Flight Deal,A04948275,FALSE,MIA,LAX,TRUE,FALSE,1,6,TRUE
2023-09-26,1994-08-19,5077006256,James,Wright,Cancel Flight,I25210872,FALSE,SEA,LAX,FALSE,FALSE,1,10,TRUE
2023-01-06,1994-08-19,5077006256,James,Wright,New Flight,J25299516,FALSE,ORD,SFO,FALSE,TRUE,3,7,TRUE
2024-08-06,2002-07-26,1668464867,Patrick,Hill,Cancel Flight,T40233625,FALSE,BOS,SFO,FALSE,FALSE,4,10,TRUE
2023-01-26,2002-07-26,1668464867,Patrick,Hill,Cancel Flight,H44834641,TRUE,SYD,SFO,TRUE,FALSE,2,6,TRUE
2021-08-26,2002-07-26,1668464867,Patrick,Hill,Cancel Flight,N74759855,TRUE,MIA,JFK,TRUE,FALSE,1,10,TRUE
2023-05-09,2002-07-26,1668464867,Patrick,Hill,New Flight,M82261342,FALSE,ATL,DXB,TRUE,TRUE,3,8,FALSE
2023-10-27,2002-07-26,1668464867,Patrick,Hill,New Flight,V57186250,FALSE,ATL,SYD,TRUE,TRUE,4,9,TRUE
2024-05-26,2012-04-03,1217619552,Jeffrey,Martinez,Cancel Flight,O78818597,TRUE,ATL,BOS,FALSE,FALSE,4,10,TRUE
2023-12-15,2012-04-03,1217619552,Jeffrey,Martinez,Flight Deal,P00862336,FALSE,ATL,JFK,FALSE,TRUE,2,10,FALSE
2024-05-24,2012-04-03,1217619552,Jeffrey,Martinez,Flight Status,H98365397,FALSE,JFK,ORD,FALSE,TRUE,2,8,TRUE
2023-07-25,2012-04-03,1217619552,Jeffrey,Martinez,Flight Deal,O23067333,TRUE,SEA,JFK,TRUE,TRUE,2,9,TRUE
2022-02-08,2001-03-22,8019517036,Amber,Mendez,New Flight,I69028692,TRUE,LAX,ORD,FALSE,FALSE,3,10,FALSE
2021-08-01,2001-03-22,8019517036,Amber,Mendez,Flight Deal,O22061574,TRUE,JFK,LAX,FALSE,FALSE,1,10,TRUE
2023-06-02,2001-03-22,8019517036,Amber,Mendez,New Flight,B23728797,TRUE,MIA,SYD,TRUE,FALSE,1,8,TRUE
2023-08-06,2001-03-22,8019517036,Amber,Mendez,Cancel Flight,Z74205458,FALSE,DEN,JFK,TRUE,FALSE,2,5,TRUE
2022-02-04,2016-03-28,8075569939,Kenneth,Johnson,Flight Deal,Y50608747,FALSE,LHR,SEA,FALSE,TRUE,2,10,TRUE
2023-03-10,2016-03-28,8075569939,Kenneth,Johnson,New Flight,G21912158,FALSE,BOS,CDG,TRUE,TRUE,2,7,FALSE
2022-09-04,2016-03-28,8075569939,Kenneth,Johnson,Flight Status,R53450074,TRUE,BOS,MIA,FALSE,TRUE,4,6,TRUE
2021-02-13,2016-03-28,8075569939,Kenneth,Johnson,Flight Status,G39902573,FALSE,SEA,ORD,TRUE,TRUE,4,9,TRUE
2023-05-01,2009-02-14,9217181730,Christine,Conner,Flight Deal,L97184801,FALSE,MIA,HND,FALSE,FALSE,3,10,TRUE
2023-09-04,2009-02-14,9217181730,Christine,Conner,Flight Status,B64372036,FALSE,DEN,LAX,FALSE,TRUE,4,10,FALSE
2021-12-25,2009-02-14,9217181730,Christine,Conner,New Flight,W12148886,TRUE,BOS,LAX,TRUE,FALSE,2,7,TRUE
2022-08-05,2014-10-30,2328359021,Mark,Christensen,New Flight,D49733338,TRUE,ORD,DFW,TRUE,FALSE,3,6,FALSE
2022-10-21,2014-10-30,2328359021,Mark,Christensen,New Flight,H16205263,FALSE,ORD,LAX,FALSE,FALSE,1,7,TRUE
2023-06-12,2014-10-30,2328359021,Mark,Christensen,Flight Status,T30084576,FALSE,DEN,JFK,TRUE,FALSE,2,6,FALSE
2024-07-05,2013-09-19,5189168715,Jackie,Buchanan,New Flight,Y30666059,TRUE,ATL,MIA,FALSE,FALSE,2,9,TRUE
2022-11-23,2013-09-19,5189168715,Jackie,Buchanan,Cancel Flight,J52447038,TRUE,ATL,DEN,TRUE,TRUE,4,9,FALSE
2022-12-18,2013-09-19,5189168715,Jackie,Buchanan,Cancel Flight,I69299060,FALSE,JFK,DEN,TRUE,FALSE,4,8,TRUE
2022-03-05,2013-09-19,5189168715,Jackie,Buchanan,Flight Status,J32102736,TRUE,JFK,LHR,FALSE,FALSE,2,7,FALSE
2023-10-31,1998-02-28,1817401059,Jeffery,Wright,Flight Deal,P99179559,FALSE,MIA,CDG,TRUE,FALSE,4,10,FALSE
2024-06-15,1998-02-28,1817401059,Jeffery,Wright,New Flight,L84409606,TRUE,LAX,MIA,FALSE,TRUE,2,3,FALSE
2024-07-19,1998-02-28,1817401059,Jeffery,Wright,Cancel Flight,W62064012,FALSE,BOS,SFO,TRUE,TRUE,1,5,TRUE
2024-02-17,1998-02-28,1817401059,Jeffery,Wright,Flight Status,L66305610,FALSE,JFK,DEN,TRUE,TRUE,2,4,FALSE
2024-06-09,1998-02-28,1817401059,Jeffery,Wright,Flight Deal,D82174807,FALSE,ORD,LAX,FALSE,TRUE,4,5,FALSE
2022-03-25,1998-02-28,1817401059,Jeffery,Wright,Flight Deal,W68953975,FALSE,ORD,BOS,FALSE,FALSE,1,6,FALSE
2021-04-06,1998-02-28,1817401059,Jeffery,Wright,Cancel Flight,D36169880,TRUE,ORD,BOS,FALSE,TRUE,4,9,TRUE
2022-12-20,1998-02-28,1817401059,Jeffery,Wright,Cancel Flight,E91946435,FALSE,LHR,JFK,FALSE,TRUE,4,6,TRUE
2024-08-10,1998-02-28,1817401059,Jeffery,Wright,Flight Status,S69328459,FALSE,SIN,BOS,FALSE,TRUE,3,8,TRUE
2022-06-22,1998-02-28,1817401059,Jeffery,Wright,New Flight,Q73949026,TRUE,MIA,DFW,FALSE,TRUE,2,7,FALSE
2022-07-21,2023-07-27,5165619576,Vincent,Mccall,New Flight,D06024285,FALSE,HND,LHR,TRUE,FALSE,3,6,FALSE
2022-02-26,2023-07-27,5165619576,Vincent,Mccall,Flight Status,C38661412,FALSE,LAX,LAX,TRUE,TRUE,3,6,FALSE
2024-07-13,2023-07-27,5165619576,Vincent,Mccall,Flight Deal,V39136498,TRUE,DFW,SEA,TRUE,FALSE,2,7,TRUE
2023-11-17,2023-07-27,5165619576,Vincent,Mccall,Flight Status,S69163076,TRUE,ORD,BOS,TRUE,TRUE,3,8,FALSE
2022-07-19,2023-07-27,5165619576,Vincent,Mccall,Flight Status,X43741482,FALSE,SEA,DXB,TRUE,FALSE,1,5,FALSE
2024-07-08,2021-01-23,6813426805,Jose,Bush,Cancel Flight,W57437859,FALSE,JFK,HND,FALSE,TRUE,1,7,FALSE
2023-07-05,2021-01-23,6813426805,Jose,Bush,Flight Deal,Y95403275,TRUE,ORD,SYD,TRUE,TRUE,4,9,FALSE
2024-09-10,2021-01-23,6813426805,Jose,Bush,Flight Deal,J51883222,FALSE,JFK,SIN,FALSE,TRUE,2,7,TRUE
2022-11-06,2021-01-23,6813426805,Jose,Bush,New Flight,T13079289,TRUE,JFK,ATL,FALSE,FALSE,2,5,TRUE
2022-05-17,2002-10-18,1061899230,Vanessa,Barton,Flight Status,L71879674,TRUE,LAX,DFW,FALSE,FALSE,2,10,TRUE
2021-01-05,2002-10-18,1061899230,Vanessa,Barton,Cancel Flight,W58028343,FALSE,DFW,ORD,FALSE,FALSE,3,8,FALSE
2024-06-29,2002-10-18,1061899230,Vanessa,Barton,New Flight,D96941713,FALSE,LAX,DXB,FALSE,TRUE,3,6,TRUE
2023-07-24,2002-10-18,1061899230,Vanessa,Barton,New Flight,X03579426,FALSE,JFK,SEA,TRUE,FALSE,4,7,FALSE
2022-04-17,2002-10-18,1061899230,Vanessa,Barton,New Flight,Z10472785,FALSE,MIA,JFK,FALSE,FALSE,4,7,FALSE
2023-09-05,2021-03-07,3233883939,Ashley,Stokes,Flight Status,L78704990,FALSE,ORD,BOS,TRUE,TRUE,2,4,TRUE
2022-08-10,2021-03-07,3233883939,Ashley,Stokes,Flight Status,D02907537,FALSE,DXB,DEN,FALSE,FALSE,1,8,TRUE
2021-10-08,2021-03-07,3233883939,Ashley,Stokes,Flight Deal,M36269168,TRUE,LAX,DFW,FALSE,TRUE,3,7,FALSE
2023-01-14,1998-03-09,3756712869,Erin,Wong,Flight Status,N91513634,TRUE,SIN,SFO,FALSE,TRUE,4,10,FALSE
2023-01-04,1998-03-09,3756712869,Erin,Wong,Flight Deal,N13091989,FALSE,SIN,SEA,FALSE,FALSE,2,7,FALSE
2022-01-22,1998-03-09,3756712869,Erin,Wong,New Flight,E45477239,TRUE,DEN,ATL,FALSE,FALSE,1,10,FALSE
2022-11-17,2017-12-15,6111312470,Stephanie,Carney,Flight Status,H07037776,TRUE,DFW,DXB,TRUE,TRUE,2,9,TRUE
2024-01-10,2017-12-15,6111312470,Stephanie,Carney,New Flight,T91227265,FALSE,DFW,BOS,FALSE,FALSE,3,9,FALSE
2023-05-09,2017-12-15,6111312470,Stephanie,Carney,Flight Status,U66352880,TRUE,DFW,HND,FALSE,FALSE,3,10,TRUE
2023-04-18,1994-03-26,1898888438,Anita,Martinez,Flight Deal,N93153160,FALSE,MIA,DEN,FALSE,TRUE,3,4,FALSE
2021-05-20,1994-03-26,1898888438,Anita,Martinez,New Flight,A06255389,FALSE,SIN,ATL,FALSE,FALSE,1,3,FALSE
2021-01-10,1994-03-26,1898888438,Anita,Martinez,Flight Status,X09020898,TRUE,ORD,DXB,FALSE,FALSE,3,8,FALSE
2023-01-06,1994-03-26,1898888438,Anita,Martinez,Flight Status,L86427041,FALSE,ATL,DFW,FALSE,FALSE,3,8,FALSE
2024-05-09,1994-03-26,1898888438,Anita,Martinez,Cancel Flight,B23578714,TRUE,DFW,BOS,FALSE,FALSE,4,10,FALSE
2021-08-23,1988-08-08,3082961340,Joseph,Thomas,Flight Deal,Q44992041,TRUE,CDG,BOS,TRUE,FALSE,2,4,TRUE
2024-03-11,1988-08-08,3082961340,Joseph,Thomas,New Flight,T00686880,FALSE,SIN,SEA,FALSE,FALSE,1,2,TRUE
2022-05-18,1988-08-08,3082961340,Joseph,Thomas,New Flight,K16333824,FALSE,BOS,MIA,FALSE,TRUE,4,9,TRUE
2021-12-08,1988-08-08,3082961340,Joseph,Thomas,Cancel Flight,D53659756,TRUE,CDG,DFW,TRUE,TRUE,4,6,TRUE
2021-04-11,1988-08-08,3082961340,Joseph,Thomas,New Flight,H86586862,TRUE,DXB,LAX,FALSE,TRUE,3,7,TRUE
2021-07-25,2003-11-20,1810389587,Thomas,Ramsey,New Flight,M69824579,FALSE,LAX,SEA,FALSE,TRUE,3,9,FALSE
2024-04-27,2003-11-20,1810389587,Thomas,Ramsey,Flight Status,P22285164,TRUE,BOS,JFK,TRUE,FALSE,3,8,TRUE
2022-05-18,2003-11-20,1810389587,Thomas,Ramsey,New Flight,S58118426,TRUE,LAX,ORD,FALSE,FALSE,4,8,TRUE
2022-03-09,2003-11-20,1810389587,Thomas,Ramsey,Flight Deal,E28640865,TRUE,ATL,JFK,TRUE,TRUE,4,9,TRUE
2023-08-12,2003-11-20,1810389587,Thomas,Ramsey,New Flight,S38964281,FALSE,DEN,ORD,TRUE,TRUE,1,7,TRUE
2022-02-16,2018-04-26,2320480400,Donald,Gonzales,Flight Status,V11493854,TRUE,SEA,DEN,FALSE,TRUE,4,9,TRUE
2022-06-23,2018-04-26,2320480400,Donald,Gonzales,New Flight,B27574946,FALSE,BOS,ATL,FALSE,TRUE,3,5,FALSE
2021-08-27,2018-04-26,2320480400,Donald,Gonzales,Flight Status,U87813457,TRUE,HND,ORD,FALSE,FALSE,1,5,FALSE
2022-12-15,2018-04-26,2320480400,Donald,Gonzales,Cancel Flight,J53836460,FALSE,JFK,SEA,FALSE,FALSE,4,6,FALSE
2021-03-28,2018-04-26,2320480400,Donald,Gonzales,New Flight,J81149591,FALSE,DEN,JFK,TRUE,TRUE,1,10,TRUE
2023-06-10,2018-04-26,2320480400,Donald,Gonzales,Flight Status,Q26189440,FALSE,MIA,DEN,FALSE,FALSE,3,8,TRUE
2023-05-30,2018-04-26,2320480400,Donald,Gonzales,Flight Status,U24131674,TRUE,SEA,MIA,FALSE,TRUE,3,5,TRUE
2021-12-30,2018-04-26,2320480400,Donald,Gonzales,Flight Status,B66136091,TRUE,MIA,JFK,TRUE,FALSE,1,10,FALSE
2023-08-13,2018-04-26,2320480400,Donald,Gonzales,Cancel Flight,H81971937,FALSE,DXB,LAX,FALSE,TRUE,2,4,FALSE
2023-10-27,2018-04-26,2320480400,Donald,Gonzales,Flight Status,V50831470,FALSE,ATL,JFK,TRUE,FALSE,3,9,FALSE
2024-08-19,2023-11-21,1388742767,Joseph,Jones,Cancel Flight,S56982480,FALSE,DXB,MIA,FALSE,FALSE,1,10,TRUE
2024-08-08,2023-11-21,1388742767,Joseph,Jones,Cancel Flight,W28147463,FALSE,SEA,SYD,FALSE,FALSE,2,7,TRUE
2021-04-17,2023-11-21,1388742767,Joseph,Jones,Flight Status,D63794157,TRUE,DFW,JFK,FALSE,FALSE,3,7,TRUE
2022-07-28,1999-03-31,6069263209,Katherine,Martinez,Flight Deal,Z50766256,TRUE,SFO,BOS,TRUE,FALSE,2,5,TRUE
2022-12-09,1999-03-31,6069263209,Katherine,Martinez,Cancel Flight,T29775687,TRUE,DFW,LAX,FALSE,TRUE,2,4,TRUE
2022-11-04,1999-03-31,6069263209,Katherine,Martinez,Flight Status,O51666444,FALSE,ATL,HND,FALSE,TRUE,3,9,TRUE
2021-11-08,1999-03-31,6069263209,Katherine,Martinez,Flight Deal,F89326103,FALSE,SFO,DFW,FALSE,FALSE,2,6,FALSE
2022-04-30,2020-04-28,5935905042,Alan,Williams,Cancel Flight,R59751193,FALSE,SFO,LAX,FALSE,TRUE,3,10,TRUE
2022-03-09,2020-04-28,5935905042,Alan,Williams,New Flight,A97096618,FALSE,DEN,SFO,TRUE,FALSE,3,7,FALSE
2021-09-22,2020-04-28,5935905042,Alan,Williams,New Flight,M98517582,TRUE,BOS,SFO,FALSE,TRUE,2,4,FALSE
2022-06-29,2020-11-07,3112890867,Carolyn,Francis,Flight Status,Y89545362,TRUE,SFO,MIA,TRUE,TRUE,1,5,FALSE
2024-05-04,2020-11-07,3112890867,Carolyn,Francis,Flight Status,H91489850,FALSE,LAX,SEA,TRUE,FALSE,3,6,TRUE
2024-07-26,2020-11-07,3112890867,Carolyn,Francis,Cancel Flight,R97005950,FALSE,LAX,MIA,FALSE,FALSE,2,6,FALSE
2022-01-02,2010-08-26,3201162657,Andrew,Berry,Flight Status,E85127327,TRUE,ORD,MIA,FALSE,TRUE,4,8,FALSE
2021-08-06,2010-08-26,3201162657,Andrew,Berry,New Flight,F34201283,TRUE,JFK,BOS,TRUE,FALSE,4,5,FALSE
2021-04-02,2010-08-26,3201162657,Andrew,Berry,Flight Deal,J52617308,FALSE,ORD,BOS,TRUE,TRUE,3,10,FALSE
2023-03-18,2010-08-26,3201162657,Andrew,Berry,Cancel Flight,G00109244,FALSE,JFK,DEN,TRUE,FALSE,3,8,FALSE
2023-11-17,2010-08-26,3201162657,Andrew,Berry,New Flight,A42367955,FALSE,LHR,BOS,TRUE,FALSE,3,7,TRUE
2021-05-09,2014-06-25,6848434068,Sarah,Franklin,Flight Status,U69314612,TRUE,LAX,JFK,FALSE,TRUE,2,9,FALSE
2023-06-30,2014-06-25,6848434068,Sarah,Franklin,Flight Deal,J56121162,TRUE,LAX,BOS,TRUE,FALSE,4,8,FALSE
2024-06-10,2014-06-25,6848434068,Sarah,Franklin,Cancel Flight,P49045398,FALSE,JFK,BOS,FALSE,FALSE,1,3,TRUE
2022-03-18,2014-06-25,6848434068,Sarah,Franklin,Cancel Flight,Z50251132,FALSE,DEN,SFO,FALSE,FALSE,4,9,TRUE
2021-05-14,2005-04-21,3543617704,Angela,Jackson,Cancel Flight,U76555297,TRUE,ORD,HND,FALSE,FALSE,4,9,FALSE
2022-02-05,2005-04-21,3543617704,Angela,Jackson,Cancel Flight,C50642074,TRUE,MIA,JFK,TRUE,TRUE,3,7,FALSE
2022-07-08,2005-04-21,3543617704,Angela,Jackson,Flight Status,P38875560,FALSE,SEA,ATL,FALSE,TRUE,4,10,FALSE
2024-06-20,2005-04-21,3543617704,Angela,Jackson,Flight Status,F66765413,TRUE,JFK,LAX,TRUE,FALSE,3,8,TRUE
2022-02-26,1998-07-30,3416036100,Wendy,Miller,New Flight,X49089555,FALSE,LAX,SFO,TRUE,TRUE,3,5,TRUE
2023-10-05,1998-07-30,3416036100,Wendy,Miller,Flight Deal,D61516199,TRUE,LAX,JFK,FALSE,FALSE,4,9,TRUE
2022-08-02,1998-07-30,3416036100,Wendy,Miller,Flight Status,E97692681,FALSE,LAX,DFW,TRUE,FALSE,3,4,FALSE
2021-06-04,1999-07-31,160684271,Joseph,Cook,Flight Deal,M78003729,TRUE,SFO,DFW,TRUE,TRUE,2,7,FALSE
2023-07-18,1999-07-31,160684271,Joseph,Cook,Flight Status,G04136132,FALSE,SFO,DFW,TRUE,TRUE,3,5,TRUE
2024-09-30,1999-07-31,160684271,Joseph,Cook,Flight Deal,B50178715,FALSE,SFO,SEA,FALSE,TRUE,4,7,TRUE
2024-04-07,1999-07-31,160684271,Joseph,Cook,Flight Status,I29981227,FALSE,DEN,SEA,FALSE,TRUE,3,8,TRUE
2022-01-29,1999-07-31,160684271,Joseph,Cook,New Flight,N33127228,TRUE,SIN,MIA,TRUE,TRUE,2,7,TRUE
2021-05-11,1999-07-31,160684271,Joseph,Cook,Flight Status,Z64449006,FALSE,BOS,DXB,TRUE,TRUE,2,7,FALSE
2022-05-05,1999-07-31,160684271,Joseph,Cook,Flight Status,Y98667706,FALSE,LAX,ATL,FALSE,FALSE,1,5,TRUE
2023-12-10,1999-07-31,160684271,Joseph,Cook,Cancel Flight,R33234375,TRUE,LAX,DEN,TRUE,FALSE,3,6,TRUE
2021-03-22,1999-07-31,160684271,Joseph,Cook,Flight Status,L82081507,TRUE,DXB,JFK,FALSE,TRUE,2,4,FALSE
2024-09-28,1999-07-31,160684271,Joseph,Cook,Flight Deal,Q67091102,FALSE,BOS,ATL,TRUE,TRUE,1,3,TRUE
2022-01-07,2022-02-13,3216482669,Veronica,Wright,Cancel Flight,Q42848128,TRUE,SFO,LAX,TRUE,TRUE,3,8,TRUE
2023-09-28,2022-02-13,3216482669,Veronica,Wright,Flight Deal,K36361460,FALSE,LAX,ATL,FALSE,FALSE,2,6,FALSE
2024-05-10,2022-02-13,3216482669,Veronica,Wright,Flight Deal,I89547411,FALSE,LHR,SFO,FALSE,FALSE,4,10,TRUE
2023-09-26,2022-02-13,3216482669,Veronica,Wright,New Flight,M09283921,FALSE,BOS,JFK,TRUE,TRUE,2,6,TRUE
2021-01-06,2022-02-13,3216482669,Veronica,Wright,Flight Deal,O74344347,FALSE,BOS,DFW,TRUE,FALSE,1,5,FALSE
2022-12-07,2022-02-13,3216482669,Veronica,Wright,New Flight,H03963131,TRUE,DXB,ATL,FALSE,TRUE,4,7,FALSE
2022-04-07,2022-02-13,3216482669,Veronica,Wright,Cancel Flight,K19558350,TRUE,SEA,DFW,FALSE,FALSE,1,10,FALSE
2021-02-08,2022-02-13,3216482669,Veronica,Wright,Flight Status,A38307576,FALSE,ATL,SIN,FALSE,FALSE,4,10,FALSE
2023-07-12,2022-02-13,3216482669,Veronica,Wright,Flight Deal,Z46272765,FALSE,LAX,JFK,TRUE,FALSE,1,8,FALSE
2024-01-01,2022-02-13,3216482669,Veronica,Wright,New Flight,K52152154,FALSE,HND,DFW,TRUE,FALSE,4,9,TRUE
2021-05-15,2016-06-12,3792522346,Mark,Pena,Flight Deal,C69927215,FALSE,CDG,DXB,FALSE,TRUE,4,10,FALSE
2023-04-15,2016-06-12,3792522346,Mark,Pena,Flight Deal,D07478591,TRUE,ORD,ATL,FALSE,FALSE,3,4,FALSE
2021-01-30,2016-06-12,3792522346,Mark,Pena,New Flight,W73556139,FALSE,DFW,SEA,FALSE,TRUE,4,7,FALSE
2023-04-01,2016-06-12,3792522346,Mark,Pena,Cancel Flight,Z53610168,FALSE,ORD,SFO,TRUE,TRUE,4,9,FALSE
2024-07-02,2016-06-12,3792522346,Mark,Pena,Flight Deal,O06718275,FALSE,LAX,BOS,TRUE,TRUE,2,8,TRUE
2021-01-18,2003-07-07,9301448789,Robert,Williams,Flight Deal,U39004905,TRUE,LAX,ATL,TRUE,FALSE,2,7,TRUE
2021-04-14,2003-07-07,9301448789,Robert,Williams,New Flight,A84206606,TRUE,LAX,JFK,TRUE,FALSE,3,4,FALSE
2021-05-28,2003-07-07,9301448789,Robert,Williams,Flight Status,C49308082,FALSE,DFW,ATL,FALSE,FALSE,3,4,FALSE
2024-08-23,2018-11-05,662883315,Charles,Kramer,Flight Deal,A71232719,TRUE,DFW,MIA,TRUE,TRUE,3,8,TRUE
2022-02-19,2018-11-05,662883315,Charles,Kramer,New Flight,V08394595,FALSE,SIN,LHR,FALSE,FALSE,1,7,FALSE
2023-08-04,2018-11-05,662883315,Charles,Kramer,New Flight,I17764347,TRUE,SYD,JFK,TRUE,FALSE,3,8,TRUE
2021-05-03,2018-11-05,662883315,Charles,Kramer,Cancel Flight,G14384722,TRUE,JFK,BOS,TRUE,FALSE,2,9,FALSE
2022-04-26,2018-11-05,662883315,Charles,Kramer,Flight Deal,H93698799,FALSE,MIA,SFO,FALSE,TRUE,2,5,FALSE
2024-05-30,2024-08-04,6316370174,Joshua,Owens,Flight Status,S15296531,TRUE,SEA,SIN,TRUE,TRUE,2,8,TRUE
2022-01-20,2024-08-04,6316370174,Joshua,Owens,New Flight,X72458484,TRUE,DFW,MIA,FALSE,FALSE,4,5,FALSE
2022-07-23,2024-08-04,6316370174,Joshua,Owens,New Flight,L66635794,TRUE,SFO,MIA,FALSE,TRUE,3,4,FALSE
2023-03-22,2024-08-04,6316370174,Joshua,Owens,Flight Deal,E48245845,FALSE,LHR,ORD,TRUE,FALSE,3,8,TRUE
2023-01-15,2024-08-04,6316370174,Joshua,Owens,Flight Status,P68236728,FALSE,DEN,BOS,FALSE,FALSE,4,8,FALSE
2022-05-11,1996-10-01,4198060997,Jeffery,White,Flight Status,T40387030,TRUE,SEA,LAX,FALSE,FALSE,4,8,FALSE
2021-09-02,1996-10-01,4198060997,Jeffery,White,Flight Deal,H92378027,TRUE,CDG,BOS,FALSE,FALSE,1,6,FALSE
2023-11-28,1996-10-01,4198060997,Jeffery,White,New Flight,X73150842,TRUE,DFW,LAX,FALSE,TRUE,3,9,FALSE
2022-09-28,2012-04-13,4371951565,Chad,Munoz,Flight Status,Q52430267,FALSE,CDG,DFW,FALSE,TRUE,3,8,FALSE
2022-05-27,2012-04-13,4371951565,Chad,Munoz,Flight Status,O16040148,FALSE,MIA,LAX,TRUE,FALSE,3,8,TRUE
2024-02-06,2012-04-13,4371951565,Chad,Munoz,Flight Deal,C34118010,TRUE,SEA,DEN,FALSE,TRUE,2,6,TRUE
2022-10-29,2012-12-17,9871805701,Jonathan,Davis,Flight Deal,K40833257,TRUE,SIN,BOS,TRUE,FALSE,2,8,TRUE
2021-07-22,2012-12-17,9871805701,Jonathan,Davis,New Flight,A82555088,TRUE,JFK,ATL,FALSE,FALSE,4,8,TRUE
2023-04-11,2012-12-17,9871805701,Jonathan,Davis,Flight Deal,L24271312,TRUE,SFO,DFW,TRUE,TRUE,2,3,TRUE
2022-03-10,2012-12-17,9871805701,Jonathan,Davis,New Flight,A73534161,TRUE,SFO,LHR,FALSE,FALSE,4,9,FALSE
2023-11-16,2012-12-17,9871805701,Jonathan,Davis,Cancel Flight,I09127320,TRUE,MIA,LAX,TRUE,FALSE,4,6,TRUE
2023-02-05,1999-11-08,1497300327,Carol,Sanders,New Flight,H31564566,FALSE,BOS,SFO,FALSE,FALSE,2,10,TRUE
2023-07-17,1999-11-08,1497300327,Carol,Sanders,New Flight,F92231810,TRUE,ORD,ATL,TRUE,FALSE,4,6,TRUE
2022-01-04,1999-11-08,1497300327,Carol,Sanders,Flight Deal,S67923999,FALSE,ORD,DEN,FALSE,TRUE,3,6,FALSE
2023-11-24,1999-11-08,1497300327,Carol,Sanders,Cancel Flight,L53137635,TRUE,MIA,ATL,TRUE,TRUE,2,7,TRUE
2021-10-21,1999-11-08,1497300327,Carol,Sanders,Flight Deal,D26985873,FALSE,MIA,BOS,FALSE,FALSE,2,6,TRUE
2022-07-25,1993-06-17,2875229218,Christy,Walters,Cancel Flight,J07977208,TRUE,SEA,DXB,FALSE,TRUE,4,5,FALSE
2023-09-11,1993-06-17,2875229218,Christy,Walters,New Flight,Y68160698,FALSE,CDG,SFO,FALSE,FALSE,4,8,FALSE
2023-04-28,1993-06-17,2875229218,Christy,Walters,Flight Status,Z29643192,FALSE,JFK,SIN,FALSE,TRUE,1,10,TRUE
2021-08-13,1993-06-17,2875229218,Christy,Walters,New Flight,F59158490,FALSE,LAX,HND,TRUE,TRUE,2,7,TRUE
2022-12-02,2003-04-18,394191486,Jacob,Hoffman,Flight Deal,S17404781,FALSE,JFK,HND,FALSE,FALSE,4,9,FALSE
2021-07-30,2003-04-18,394191486,Jacob,Hoffman,New Flight,E17505183,TRUE,SEA,JFK,FALSE,FALSE,1,6,TRUE
